id,detected_object,timestamp,weather,temperature_celsius,holiday,location
1935,plastic,2025-07-17 06:30:38,cloudy,17,0,suburbs
1936,plastic,2025-07-17 18:03:22,cloudy,17,0,suburbs
1937,paper,2025-07-18 22:10:32,rainy,21,0,suburbs
1938,paper,2025-07-18 17:40:26,rainy,21,0,suburbs
1939,metal,2025-07-18 21:24:09,rainy,21,0,suburbs
1940,plastic,2025-07-18 12:13:04,rainy,21,0,suburbs
1941,paper,2025-07-18 03:22:26,rainy,21,0,suburbs
1942,organic,2025-07-18 04:19:08,rainy,21,0,suburbs
1943,organic,2025-07-18 14:56:05,rainy,21,0,suburbs
1944,metal,2025-07-18 09:05:05,rainy,21,0,suburbs
1945,metal,2025-07-19 09:02:14,cloudy,21,0,suburbs
1946,paper,2025-07-19 00:24:05,cloudy,21,0,suburbs
1947,paper,2025-07-19 10:38:30,cloudy,21,0,suburbs
1948,plastic,2025-07-19 01:21:43,cloudy,21,0,suburbs
1949,organic,2025-07-19 08:54:58,cloudy,21,0,suburbs
1950,glass,2025-07-19 23:48:33,cloudy,21,0,suburbs
1951,plastic,2025-07-19 03:55:25,cloudy,21,0,suburbs
1952,plastic,2025-07-19 20:17:39,cloudy,21,0,suburbs
1953,plastic,2025-07-19 19:10:29,cloudy,21,0,suburbs
1954,organic,2025-07-19 07:30:50,cloudy,21,0,suburbs
1955,metal,2025-07-19 08:40:29,cloudy,21,0,suburbs
1956,metal,2025-07-19 22:48:43,cloudy,21,0,suburbs
1957,organic,2025-07-19 20:51:57,cloudy,21,0,suburbs
1958,paper,2025-07-19 04:50:00,cloudy,21,0,suburbs
1959,plastic,2025-07-19 21:41:00,cloudy,21,0,suburbs
1960,plastic,2025-07-20 16:22:54,sunny,20,0,suburbs
1961,plastic,2025-07-20 21:45:53,sunny,20,0,suburbs
1962,organic,2025-07-20 15:31:22,sunny,20,0,suburbs
1963,paper,2025-07-20 15:03:35,sunny,20,0,suburbs
1964,plastic,2025-07-20 13:34:45,sunny,20,0,suburbs
1965,glass,2025-07-20 01:12:53,sunny,20,0,suburbs
1966,paper,2025-07-20 22:46:23,sunny,20,0,suburbs
1967,organic,2025-07-20 00:25:38,sunny,20,0,suburbs
1968,plastic,2025-07-20 00:30:55,sunny,20,0,suburbs
1969,metal,2025-07-20 17:40:01,sunny,20,0,suburbs
1970,plastic,2025-07-20 05:48:13,sunny,20,0,suburbs
1971,paper,2025-07-20 00:40:20,sunny,20,0,suburbs
1972,organic,2025-07-20 05:40:53,sunny,20,0,suburbs
1973,plastic,2025-07-20 15:13:13,sunny,20,0,suburbs
1974,metal,2025-07-20 16:49:09,sunny,20,0,suburbs
1975,plastic,2025-07-20 10:07:17,sunny,20,0,suburbs
1976,paper,2025-07-20 11:24:32,sunny,20,0,suburbs
1977,glass,2025-07-20 01:04:05,sunny,20,0,suburbs
1978,plastic,2025-07-20 23:30:51,sunny,20,0,suburbs
1979,organic,2025-07-21 02:24:05,sunny,20,0,suburbs
1980,plastic,2025-07-21 18:19:01,sunny,20,0,suburbs
1981,glass,2025-07-21 15:56:30,sunny,20,0,suburbs
1982,metal,2025-07-21 03:34:52,sunny,20,0,suburbs
1983,paper,2025-07-21 08:06:14,sunny,20,0,suburbs
1984,paper,2025-07-21 05:30:56,sunny,20,0,suburbs
1985,paper,2025-07-21 06:02:31,sunny,20,0,suburbs
1986,organic,2025-07-21 02:20:58,sunny,20,0,suburbs
1987,glass,2025-07-21 15:53:39,sunny,20,0,suburbs
1988,paper,2025-07-21 07:06:21,sunny,20,0,suburbs
1989,paper,2025-07-21 13:32:15,sunny,20,0,suburbs
1990,plastic,2025-07-21 13:31:49,sunny,20,0,suburbs
1991,plastic,2025-07-21 09:20:45,sunny,20,0,suburbs
1992,paper,2025-07-21 06:34:38,sunny,20,0,suburbs
1993,plastic,2025-07-21 05:32:38,sunny,20,0,suburbs
1994,plastic,2025-07-21 09:55:26,sunny,20,0,suburbs
1995,paper,2025-07-21 18:44:23,sunny,20,0,suburbs
1996,paper,2025-07-22 13:38:09,sunny,18,0,suburbs
1997,paper,2025-07-22 07:06:39,sunny,18,0,suburbs
1998,paper,2025-07-22 08:29:11,sunny,18,0,suburbs
1999,paper,2025-07-22 02:17:44,sunny,18,0,suburbs
2000,organic,2025-07-22 21:35:44,sunny,18,0,suburbs
2001,plastic,2025-07-22 22:17:37,sunny,18,0,suburbs
2002,paper,2025-07-22 04:55:06,sunny,18,0,suburbs
2003,paper,2025-07-22 09:10:05,sunny,18,0,suburbs
2004,plastic,2025-07-22 16:01:06,sunny,18,0,suburbs
2005,metal,2025-07-22 08:59:50,sunny,18,0,suburbs
2006,paper,2025-07-22 08:32:47,sunny,18,0,suburbs
2007,glass,2025-07-22 23:59:03,sunny,18,0,suburbs
2008,plastic,2025-07-22 13:31:12,sunny,18,0,suburbs
2009,paper,2025-07-22 19:42:58,sunny,18,0,suburbs
2010,plastic,2025-07-22 21:00:18,sunny,18,0,suburbs
2011,organic,2025-07-23 04:00:47,cloudy,21,0,suburbs
2012,metal,2025-07-23 12:07:28,cloudy,21,0,suburbs
2013,paper,2025-07-23 22:09:17,cloudy,21,0,suburbs
2014,organic,2025-07-23 06:38:11,cloudy,21,0,suburbs
2015,plastic,2025-07-23 00:36:50,cloudy,21,0,suburbs
2016,plastic,2025-07-23 07:03:05,cloudy,21,0,suburbs
2017,plastic,2025-07-23 02:44:01,cloudy,21,0,suburbs
2018,paper,2025-07-23 01:13:24,cloudy,21,0,suburbs
2019,organic,2025-07-23 08:40:02,cloudy,21,0,suburbs
2020,organic,2025-07-23 16:57:00,cloudy,21,0,suburbs
2021,plastic,2025-07-23 06:42:45,cloudy,21,0,suburbs
2022,glass,2025-07-23 12:54:25,cloudy,21,0,suburbs
2023,plastic,2025-07-23 21:45:54,cloudy,21,0,suburbs
2024,paper,2025-07-24 18:15:08,sunny,16,0,suburbs
2025,plastic,2025-07-24 03:53:57,sunny,16,0,suburbs
2026,organic,2025-07-24 02:20:28,sunny,16,0,suburbs
2027,organic,2025-07-24 13:09:30,sunny,16,0,suburbs
2028,glass,2025-07-24 15:18:58,sunny,16,0,suburbs
2029,organic,2025-07-24 00:29:13,sunny,16,0,suburbs
2030,paper,2025-07-24 20:23:14,sunny,16,0,suburbs
2031,paper,2025-07-24 10:11:19,sunny,16,0,suburbs
2032,plastic,2025-07-24 11:44:09,sunny,16,0,suburbs
2033,paper,2025-07-24 22:40:32,sunny,16,0,suburbs
2034,organic,2025-07-24 06:38:20,sunny,16,0,suburbs
2035,paper,2025-07-24 12:30:59,sunny,16,0,suburbs
2036,paper,2025-07-24 02:13:52,sunny,16,0,suburbs
2037,organic,2025-07-24 05:01:04,sunny,16,0,suburbs
2038,plastic,2025-07-24 20:09:51,sunny,16,0,suburbs
2039,plastic,2025-07-25 00:19:52,sunny,25,0,suburbs
2040,organic,2025-07-25 17:34:32,sunny,25,0,suburbs
2041,paper,2025-07-25 02:50:50,sunny,25,0,suburbs
2042,plastic,2025-07-25 09:18:32,sunny,25,0,suburbs
2043,plastic,2025-07-25 11:23:32,sunny,25,0,suburbs
2044,plastic,2025-07-25 02:38:30,sunny,25,0,suburbs
2045,plastic,2025-07-25 01:53:40,sunny,25,0,suburbs
2046,organic,2025-07-25 13:27:39,sunny,25,0,suburbs
2047,organic,2025-07-25 20:47:13,sunny,25,0,suburbs
2048,plastic,2025-07-25 16:34:02,sunny,25,0,suburbs
2049,plastic,2025-07-25 10:44:52,sunny,25,0,suburbs
2050,plastic,2025-07-25 14:21:21,sunny,25,0,suburbs
2051,paper,2025-07-25 06:02:57,sunny,25,0,suburbs
2052,plastic,2025-07-25 13:50:09,sunny,25,0,suburbs
2053,paper,2025-07-25 01:01:45,sunny,25,0,suburbs
2054,paper,2025-07-25 03:30:52,sunny,25,0,suburbs
2055,paper,2025-07-25 01:47:35,sunny,25,0,suburbs
2056,plastic,2025-07-26 02:49:43,sunny,22,0,suburbs
2057,metal,2025-07-26 20:55:46,sunny,22,0,suburbs
2058,paper,2025-07-26 11:02:41,sunny,22,0,suburbs
2059,plastic,2025-07-26 06:58:47,sunny,22,0,suburbs
2060,metal,2025-07-26 10:27:04,sunny,22,0,suburbs
2061,plastic,2025-07-26 01:38:18,sunny,22,0,suburbs
2062,paper,2025-07-26 02:54:01,sunny,22,0,suburbs
2063,organic,2025-07-26 08:32:39,sunny,22,0,suburbs
2064,paper,2025-07-26 17:22:26,sunny,22,0,suburbs
2065,paper,2025-07-26 06:16:31,sunny,22,0,suburbs
2066,plastic,2025-07-26 08:25:08,sunny,22,0,suburbs
2067,plastic,2025-07-26 06:12:02,sunny,22,0,suburbs
2068,plastic,2025-07-26 09:46:19,sunny,22,0,suburbs
2069,paper,2025-07-26 12:48:43,sunny,22,0,suburbs
2070,paper,2025-07-26 06:40:37,sunny,22,0,suburbs
2071,plastic,2025-07-26 18:11:57,sunny,22,0,suburbs
2072,metal,2025-07-26 05:14:34,sunny,22,0,suburbs
2073,paper,2025-07-26 04:49:13,sunny,22,0,suburbs
2074,glass,2025-07-26 07:39:01,sunny,22,0,suburbs
2075,organic,2025-07-27 19:59:46,cloudy,18,0,suburbs
2076,plastic,2025-07-27 22:33:08,cloudy,18,0,suburbs
2077,metal,2025-07-27 06:10:50,cloudy,18,0,suburbs
2078,organic,2025-07-27 16:00:27,cloudy,18,0,suburbs
2079,organic,2025-07-27 13:17:18,cloudy,18,0,suburbs
2080,plastic,2025-07-27 20:01:08,cloudy,18,0,suburbs
2081,paper,2025-07-27 15:33:09,cloudy,18,0,suburbs
2082,plastic,2025-07-27 06:04:41,cloudy,18,0,suburbs
2083,paper,2025-07-27 13:14:51,cloudy,18,0,suburbs
2084,organic,2025-07-27 04:24:47,cloudy,18,0,suburbs
2085,plastic,2025-07-27 20:11:39,cloudy,18,0,suburbs
2086,paper,2025-07-27 01:33:09,cloudy,18,0,suburbs
2087,plastic,2025-07-27 16:11:51,cloudy,18,0,suburbs
2088,paper,2025-07-28 12:12:45,cloudy,23,0,suburbs
2089,paper,2025-07-28 12:09:40,cloudy,23,0,suburbs
2090,plastic,2025-07-28 04:42:13,cloudy,23,0,suburbs
2091,organic,2025-07-28 06:13:00,cloudy,23,0,suburbs
2092,plastic,2025-07-28 00:10:20,cloudy,23,0,suburbs
2093,paper,2025-07-28 22:24:20,cloudy,23,0,suburbs
2094,plastic,2025-07-28 21:40:09,cloudy,23,0,suburbs
2095,plastic,2025-07-28 01:39:04,cloudy,23,0,suburbs
2096,plastic,2025-07-28 04:45:12,cloudy,23,0,suburbs
2097,paper,2025-07-28 21:28:20,cloudy,23,0,suburbs
2098,organic,2025-07-28 02:29:19,cloudy,23,0,suburbs
2099,organic,2025-07-28 04:45:55,cloudy,23,0,suburbs
2100,paper,2025-07-28 15:51:07,cloudy,23,0,suburbs
2101,organic,2025-07-29 00:57:22,sunny,16,0,suburbs
2102,plastic,2025-07-29 18:57:57,sunny,16,0,suburbs
2103,organic,2025-07-29 01:11:34,sunny,16,0,suburbs
2104,plastic,2025-07-29 13:52:11,sunny,16,0,suburbs
2105,organic,2025-07-29 18:36:48,sunny,16,0,suburbs
2106,metal,2025-07-29 03:22:21,sunny,16,0,suburbs
2107,plastic,2025-07-29 16:36:36,sunny,16,0,suburbs
2108,paper,2025-07-29 11:52:35,sunny,16,0,suburbs
2109,plastic,2025-07-29 14:18:27,sunny,16,0,suburbs
2110,paper,2025-07-29 15:46:11,sunny,16,0,suburbs
2111,organic,2025-07-29 10:56:19,sunny,16,0,suburbs
2112,organic,2025-07-29 04:10:26,sunny,16,0,suburbs
2113,organic,2025-07-29 23:47:57,sunny,16,0,suburbs
2114,paper,2025-07-29 06:47:11,sunny,16,0,suburbs
2115,plastic,2025-07-29 04:46:36,sunny,16,0,suburbs
2116,paper,2025-07-30 05:24:12,sunny,25,0,suburbs
2117,metal,2025-07-30 23:44:28,sunny,25,0,suburbs
2118,metal,2025-07-30 19:29:48,sunny,25,0,suburbs
2119,paper,2025-07-30 04:53:37,sunny,25,0,suburbs
2120,organic,2025-07-30 01:08:39,sunny,25,0,suburbs
2121,metal,2025-07-30 02:32:39,sunny,25,0,suburbs
2122,paper,2025-07-30 06:04:33,sunny,25,0,suburbs
2123,plastic,2025-07-30 20:49:03,sunny,25,0,suburbs
2124,glass,2025-07-30 16:21:55,sunny,25,0,suburbs
2125,plastic,2025-07-30 01:12:09,sunny,25,0,suburbs
2126,plastic,2025-07-30 19:36:07,sunny,25,0,suburbs
2127,organic,2025-07-30 05:44:27,sunny,25,0,suburbs
2128,paper,2025-07-30 23:31:18,sunny,25,0,suburbs
2129,glass,2025-07-30 17:16:48,sunny,25,0,suburbs
2130,plastic,2025-07-30 20:01:33,sunny,25,0,suburbs
2131,paper,2025-07-30 15:40:09,sunny,25,0,suburbs
2132,organic,2025-07-30 16:29:25,sunny,25,0,suburbs
2133,organic,2025-07-31 04:36:29,sunny,20,0,suburbs
2134,paper,2025-07-31 15:29:25,sunny,20,0,suburbs
2135,plastic,2025-07-31 00:49:39,sunny,20,0,suburbs
2136,organic,2025-07-31 11:24:42,sunny,20,0,suburbs
2137,metal,2025-07-31 06:39:25,sunny,20,0,suburbs
2138,paper,2025-07-31 16:47:20,sunny,20,0,suburbs
2139,paper,2025-07-31 20:07:41,sunny,20,0,suburbs
2140,plastic,2025-07-31 19:28:23,sunny,20,0,suburbs
2141,plastic,2025-07-31 03:45:59,sunny,20,0,suburbs
2142,organic,2025-07-31 11:12:06,sunny,20,0,suburbs
2143,glass,2025-07-31 01:29:59,sunny,20,0,suburbs
2144,paper,2025-07-31 19:57:49,sunny,20,0,suburbs
2145,paper,2025-07-31 13:00:15,sunny,20,0,suburbs
2146,plastic,2025-07-31 18:01:37,sunny,20,0,suburbs
2147,organic,2025-07-31 02:54:00,sunny,20,0,suburbs
2148,paper,2025-07-31 17:03:10,sunny,20,0,suburbs
2149,plastic,2025-07-31 09:30:05,sunny,20,0,suburbs
2150,organic,2025-08-01 08:29:50,sunny,23,0,suburbs
2151,plastic,2025-08-01 06:12:02,sunny,23,0,suburbs
2152,paper,2025-08-01 06:07:46,sunny,23,0,suburbs
2153,plastic,2025-08-01 15:35:16,sunny,23,0,suburbs
2154,paper,2025-08-01 10:14:37,sunny,23,0,suburbs
2155,paper,2025-08-01 04:57:12,sunny,23,0,suburbs
2156,paper,2025-08-01 03:05:14,sunny,23,0,suburbs
2157,plastic,2025-08-01 03:46:19,sunny,23,0,suburbs
2158,plastic,2025-08-01 02:27:43,sunny,23,0,suburbs
2159,organic,2025-08-01 12:33:45,sunny,23,0,suburbs
2160,metal,2025-08-01 11:23:04,sunny,23,0,suburbs
2161,metal,2025-08-01 15:48:54,sunny,23,0,suburbs
2162,plastic,2025-08-01 01:54:55,sunny,23,0,suburbs
2163,organic,2025-08-01 00:03:06,sunny,23,0,suburbs
2164,paper,2025-08-01 02:40:43,sunny,23,0,suburbs
2165,plastic,2025-08-01 09:06:29,sunny,23,0,suburbs
2166,plastic,2025-08-01 03:29:28,sunny,23,0,suburbs
2167,paper,2025-08-02 14:06:29,cloudy,19,0,suburbs
2168,plastic,2025-08-02 15:24:18,cloudy,19,0,suburbs
2169,glass,2025-08-02 04:08:55,cloudy,19,0,suburbs
2170,plastic,2025-08-02 23:01:46,cloudy,19,0,suburbs
2171,paper,2025-08-02 05:32:32,cloudy,19,0,suburbs
2172,plastic,2025-08-02 23:40:32,cloudy,19,0,suburbs
2173,plastic,2025-08-02 08:40:47,cloudy,19,0,suburbs
2174,organic,2025-08-02 08:01:23,cloudy,19,0,suburbs
2175,paper,2025-08-02 02:55:48,cloudy,19,0,suburbs
2176,paper,2025-08-02 20:54:12,cloudy,19,0,suburbs
2177,glass,2025-08-02 16:51:52,cloudy,19,0,suburbs
2178,plastic,2025-08-02 19:22:38,cloudy,19,0,suburbs
2179,plastic,2025-08-02 06:53:40,cloudy,19,0,suburbs
2180,plastic,2025-08-03 03:01:34,rainy,22,0,suburbs
2181,plastic,2025-08-03 14:01:29,rainy,22,0,suburbs
2182,organic,2025-08-03 00:05:47,rainy,22,0,suburbs
2183,organic,2025-08-03 07:54:19,rainy,22,0,suburbs
2184,paper,2025-08-03 20:04:39,rainy,22,0,suburbs
2185,paper,2025-08-03 06:15:06,rainy,22,0,suburbs
2186,organic,2025-08-03 23:23:43,rainy,22,0,suburbs
2187,organic,2025-08-03 16:05:22,rainy,22,0,suburbs
2188,paper,2025-08-03 23:17:34,rainy,22,0,suburbs
2189,plastic,2025-08-03 04:14:36,rainy,22,0,suburbs
2190,plastic,2025-08-04 10:39:18,sunny,25,0,suburbs
2191,paper,2025-08-04 22:06:15,sunny,25,0,suburbs
2192,paper,2025-08-04 08:21:38,sunny,25,0,suburbs
2193,plastic,2025-08-04 20:16:17,sunny,25,0,suburbs
2194,metal,2025-08-04 10:51:34,sunny,25,0,suburbs
2195,plastic,2025-08-04 01:13:03,sunny,25,0,suburbs
2196,metal,2025-08-04 00:13:49,sunny,25,0,suburbs
2197,plastic,2025-08-04 20:08:18,sunny,25,0,suburbs
2198,paper,2025-08-04 23:45:39,sunny,25,0,suburbs
2199,plastic,2025-08-04 10:12:59,sunny,25,0,suburbs
2200,paper,2025-08-04 05:51:00,sunny,25,0,suburbs
2201,plastic,2025-08-04 06:23:32,sunny,25,0,suburbs
2202,organic,2025-08-04 03:15:52,sunny,25,0,suburbs
2203,organic,2025-08-04 17:19:55,sunny,25,0,suburbs
2204,paper,2025-08-04 03:29:08,sunny,25,0,suburbs
2205,organic,2025-08-04 20:50:01,sunny,25,0,suburbs
2206,organic,2025-08-04 22:14:23,sunny,25,0,suburbs
2207,plastic,2025-08-05 23:00:04,sunny,22,0,suburbs
2208,paper,2025-08-05 20:37:29,sunny,22,0,suburbs
2209,plastic,2025-08-05 06:56:45,sunny,22,0,suburbs
2210,plastic,2025-08-05 10:07:31,sunny,22,0,suburbs
2211,organic,2025-08-05 04:51:47,sunny,22,0,suburbs
2212,organic,2025-08-05 16:28:37,sunny,22,0,suburbs
2213,plastic,2025-08-05 17:09:10,sunny,22,0,suburbs
2214,paper,2025-08-05 20:13:29,sunny,22,0,suburbs
2215,plastic,2025-08-05 22:46:56,sunny,22,0,suburbs
2216,paper,2025-08-05 11:15:51,sunny,22,0,suburbs
2217,plastic,2025-08-05 08:58:38,sunny,22,0,suburbs
2218,paper,2025-08-05 18:31:14,sunny,22,0,suburbs
2219,plastic,2025-08-05 07:14:48,sunny,22,0,suburbs
2220,organic,2025-08-05 05:17:05,sunny,22,0,suburbs
2221,paper,2025-08-05 05:36:08,sunny,22,0,suburbs
2222,organic,2025-08-05 07:23:29,sunny,22,0,suburbs
2223,metal,2025-08-05 20:12:52,sunny,22,0,suburbs
2224,paper,2025-08-06 16:37:18,cloudy,22,0,suburbs
2225,plastic,2025-08-06 13:25:56,cloudy,22,0,suburbs
2226,plastic,2025-08-06 14:58:11,cloudy,22,0,suburbs
2227,organic,2025-08-06 21:57:33,cloudy,22,0,suburbs
2228,plastic,2025-08-06 08:16:44,cloudy,22,0,suburbs
2229,organic,2025-08-06 11:20:17,cloudy,22,0,suburbs
2230,organic,2025-08-06 19:03:19,cloudy,22,0,suburbs
2231,paper,2025-08-06 21:40:33,cloudy,22,0,suburbs
2232,plastic,2025-08-06 06:52:12,cloudy,22,0,suburbs
2233,plastic,2025-08-06 10:49:01,cloudy,22,0,suburbs
2234,paper,2025-08-06 00:18:44,cloudy,22,0,suburbs
2235,organic,2025-08-06 17:29:51,cloudy,22,0,suburbs
2236,plastic,2025-08-06 01:32:09,cloudy,22,0,suburbs
2237,paper,2025-08-07 13:46:58,misty,26,0,suburbs
2238,paper,2025-08-07 03:33:58,misty,26,0,suburbs
2239,plastic,2025-08-07 20:15:00,misty,26,0,suburbs
2240,plastic,2025-08-07 17:49:25,misty,26,0,suburbs
2241,metal,2025-08-07 14:58:21,misty,26,0,suburbs
2242,plastic,2025-08-07 13:47:53,misty,26,0,suburbs
2243,paper,2025-08-07 04:14:11,misty,26,0,suburbs
2244,paper,2025-08-07 05:33:13,misty,26,0,suburbs
2245,plastic,2025-08-07 06:54:32,misty,26,0,suburbs
2246,organic,2025-08-07 01:07:55,misty,26,0,suburbs
2247,paper,2025-08-07 05:27:45,misty,26,0,suburbs
2248,organic,2025-08-08 03:29:33,rainy,23,0,suburbs
2249,plastic,2025-08-08 11:52:18,rainy,23,0,suburbs
2250,glass,2025-08-08 20:15:55,rainy,23,0,suburbs
2251,paper,2025-08-08 19:33:43,rainy,23,0,suburbs
2252,glass,2025-08-08 22:59:13,rainy,23,0,suburbs
2253,plastic,2025-08-08 03:29:02,rainy,23,0,suburbs
2254,metal,2025-08-08 07:40:53,rainy,23,0,suburbs
2255,plastic,2025-08-08 21:24:05,rainy,23,0,suburbs
2256,plastic,2025-08-09 22:46:02,cloudy,21,0,suburbs
2257,metal,2025-08-09 15:15:36,cloudy,21,0,suburbs
2258,plastic,2025-08-09 00:30:07,cloudy,21,0,suburbs
2259,organic,2025-08-09 10:30:38,cloudy,21,0,suburbs
2260,plastic,2025-08-09 11:31:10,cloudy,21,0,suburbs
2261,plastic,2025-08-09 07:07:35,cloudy,21,0,suburbs
2262,organic,2025-08-09 11:09:01,cloudy,21,0,suburbs
2263,organic,2025-08-09 05:59:56,cloudy,21,0,suburbs
2264,paper,2025-08-09 12:18:27,cloudy,21,0,suburbs
2265,plastic,2025-08-09 05:24:16,cloudy,21,0,suburbs
2266,metal,2025-08-09 05:59:24,cloudy,21,0,suburbs
2267,paper,2025-08-09 20:00:59,cloudy,21,0,suburbs
2268,paper,2025-08-09 17:43:42,cloudy,21,0,suburbs
2269,paper,2025-08-09 00:05:26,cloudy,21,0,suburbs
2270,plastic,2025-08-09 18:17:13,cloudy,21,0,suburbs
2271,glass,2025-08-10 08:21:21,cloudy,22,0,suburbs
2272,organic,2025-08-10 00:32:22,cloudy,22,0,suburbs
2273,plastic,2025-08-10 05:36:54,cloudy,22,0,suburbs
2274,organic,2025-08-10 11:44:52,cloudy,22,0,suburbs
2275,paper,2025-08-10 18:09:24,cloudy,22,0,suburbs
2276,paper,2025-08-10 13:47:36,cloudy,22,0,suburbs
2277,metal,2025-08-10 00:00:46,cloudy,22,0,suburbs
2278,plastic,2025-08-10 17:19:47,cloudy,22,0,suburbs
2279,plastic,2025-08-10 20:32:29,cloudy,22,0,suburbs
2280,paper,2025-08-10 22:10:06,cloudy,22,0,suburbs
2281,paper,2025-08-10 09:23:40,cloudy,22,0,suburbs
2282,organic,2025-08-10 10:31:09,cloudy,22,0,suburbs
2283,plastic,2025-08-10 22:44:54,cloudy,22,0,suburbs
2284,plastic,2025-08-10 02:51:35,cloudy,22,0,suburbs
2285,paper,2025-08-10 21:35:10,cloudy,22,0,suburbs
2286,metal,2025-08-11 09:38:39,sunny,26,0,suburbs
2287,plastic,2025-08-11 18:40:06,sunny,26,0,suburbs
2288,plastic,2025-08-11 12:37:37,sunny,26,0,suburbs
2289,plastic,2025-08-11 05:22:42,sunny,26,0,suburbs
2290,plastic,2025-08-11 07:57:07,sunny,26,0,suburbs
2291,metal,2025-08-11 19:42:48,sunny,26,0,suburbs
2292,plastic,2025-08-11 22:03:07,sunny,26,0,suburbs
2293,organic,2025-08-11 02:51:24,sunny,26,0,suburbs
2294,plastic,2025-08-11 23:13:07,sunny,26,0,suburbs
2295,organic,2025-08-11 06:13:08,sunny,26,0,suburbs
2296,paper,2025-08-11 17:35:21,sunny,26,0,suburbs
2297,organic,2025-08-11 05:41:18,sunny,26,0,suburbs
2298,plastic,2025-08-11 17:18:12,sunny,26,0,suburbs
2299,paper,2025-08-11 14:57:51,sunny,26,0,suburbs
2300,paper,2025-08-11 00:21:51,sunny,26,0,suburbs
2301,glass,2025-08-11 16:46:46,sunny,26,0,suburbs
2302,organic,2025-08-11 14:09:02,sunny,26,0,suburbs
2303,plastic,2025-08-12 11:46:04,misty,21,0,suburbs
2304,plastic,2025-08-12 17:02:10,misty,21,0,suburbs
2305,organic,2025-08-12 15:01:29,misty,21,0,suburbs
2306,plastic,2025-08-12 19:11:43,misty,21,0,suburbs
2307,paper,2025-08-12 16:00:23,misty,21,0,suburbs
2308,plastic,2025-08-12 12:07:29,misty,21,0,suburbs
2309,metal,2025-08-12 04:41:02,misty,21,0,suburbs
2310,plastic,2025-08-12 04:19:26,misty,21,0,suburbs
2311,organic,2025-08-12 22:05:27,misty,21,0,suburbs
2312,organic,2025-08-12 10:04:03,misty,21,0,suburbs
2313,paper,2025-08-12 13:56:11,misty,21,0,suburbs
2314,paper,2025-08-13 20:04:14,cloudy,25,0,suburbs
2315,paper,2025-08-13 19:01:40,cloudy,25,0,suburbs
2316,plastic,2025-08-13 19:49:20,cloudy,25,0,suburbs
2317,organic,2025-08-13 07:17:44,cloudy,25,0,suburbs
2318,organic,2025-08-13 02:50:04,cloudy,25,0,suburbs
2319,metal,2025-08-13 10:15:40,cloudy,25,0,suburbs
2320,paper,2025-08-13 13:23:08,cloudy,25,0,suburbs
2321,paper,2025-08-13 01:01:31,cloudy,25,0,suburbs
2322,plastic,2025-08-13 05:29:36,cloudy,25,0,suburbs
2323,paper,2025-08-13 12:52:51,cloudy,25,0,suburbs
2324,plastic,2025-08-13 19:01:07,cloudy,25,0,suburbs
2325,plastic,2025-08-13 08:21:28,cloudy,25,0,suburbs
2326,paper,2025-08-13 22:59:54,cloudy,25,0,suburbs
2327,plastic,2025-08-14 12:39:02,rainy,25,0,suburbs
2328,plastic,2025-08-14 11:46:47,rainy,25,0,suburbs
2329,metal,2025-08-14 21:25:36,rainy,25,0,suburbs
2330,paper,2025-08-14 03:28:53,rainy,25,0,suburbs
2331,organic,2025-08-14 09:58:30,rainy,25,0,suburbs
2332,plastic,2025-08-14 04:38:09,rainy,25,0,suburbs
2333,glass,2025-08-14 14:45:31,rainy,25,0,suburbs
2334,paper,2025-08-14 17:59:22,rainy,25,0,suburbs
2335,organic,2025-08-15 09:13:59,cloudy,24,0,suburbs
2336,organic,2025-08-15 10:50:45,cloudy,24,0,suburbs
2337,paper,2025-08-15 05:28:50,cloudy,24,0,suburbs
2338,plastic,2025-08-15 13:51:12,cloudy,24,0,suburbs
2339,plastic,2025-08-15 20:49:52,cloudy,24,0,suburbs
2340,organic,2025-08-15 02:05:16,cloudy,24,0,suburbs
2341,paper,2025-08-15 05:01:19,cloudy,24,0,suburbs
2342,paper,2025-08-15 04:40:48,cloudy,24,0,suburbs
2343,organic,2025-08-15 01:53:46,cloudy,24,0,suburbs
2344,organic,2025-08-15 17:07:59,cloudy,24,0,suburbs
2345,organic,2025-08-15 09:16:27,cloudy,24,0,suburbs
2346,glass,2025-08-15 22:05:22,cloudy,24,0,suburbs
2347,paper,2025-08-15 10:37:38,cloudy,24,0,suburbs
2348,organic,2025-08-16 02:14:59,cloudy,22,0,suburbs
2349,paper,2025-08-16 16:07:40,cloudy,22,0,suburbs
2350,paper,2025-08-16 12:07:38,cloudy,22,0,suburbs
2351,organic,2025-08-16 11:50:07,cloudy,22,0,suburbs
2352,organic,2025-08-16 21:17:03,cloudy,22,0,suburbs
2353,paper,2025-08-16 01:07:07,cloudy,22,0,suburbs
2354,plastic,2025-08-16 05:35:50,cloudy,22,0,suburbs
2355,plastic,2025-08-16 13:47:27,cloudy,22,0,suburbs
2356,organic,2025-08-16 22:58:52,cloudy,22,0,suburbs
2357,plastic,2025-08-16 12:29:07,cloudy,22,0,suburbs
2358,plastic,2025-08-16 10:31:51,cloudy,22,0,suburbs
2359,plastic,2025-08-16 00:07:34,cloudy,22,0,suburbs
2360,plastic,2025-08-16 16:23:45,cloudy,22,0,suburbs
2361,plastic,2025-08-16 23:21:50,cloudy,22,0,suburbs
